﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:46exzPPGwXU9Xcoz5u618b","Fountain Of Youth","Local Natives","Sunlit Youth","1","4","233520","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:20OrSCxQNhfAtiWtbLn3hf","Young Blood","Noah Kahan","Young Blood","1","1","208853","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:48jKLs2qqEXKsQTmYHE0JD","Lifetimes","Oh Wonder","Ultralife","1","3","232493","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:1u2CN23PR0T2BHfXRNHwnM","Alcatraz","Oliver Riot","Hallucinate","1","5","268310","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:5zzWx7oJ9zBmv76uFaFeYR","Counting Cards","Rainbow Kitten Surprise","RKS","1","2","229653","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:0ZAbupc7jAQpG9IxojQ3s3","Cocaine Jesus","Rainbow Kitten Surprise","RKS","1","7","229666","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:2UKoZ6eJ6X9gtjlXLXUojc","Gold To Glass","The Revivalists","Men Amongst Mountains","1","3","236746","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:332kjIokSlHaFf7yuDz2hH","Secrets","Tribe Society","Secrets","1","1","249363","spotify:user:iabouhashish","2017-12-15T03:13:39Z"
"spotify:track:1vyrrrnb7182SL6iOMor3O","Youth","Daughter","If You Leave","1","3","253013","spotify:user:iabouhashish","2017-12-15T06:10:12Z"
"spotify:track:20UffSyFaybW0xW04IhSbL","Kiss Bang","grandson","Kiss Bang","1","1","172941","spotify:user:iabouhashish","2017-12-15T18:19:03Z"
"spotify:track:44jVYj3TXig7Cf1vkgulnQ","watch","Billie Eilish","dont smile at me","1","4","177523","spotify:user:iabouhashish","2017-12-15T18:19:03Z"
"spotify:track:04NzfvGky8pjtMX7u5TpAC","Man On the Moon - Miguel Campbell Remix","Klangkuenstler, Alice Phoebe Lou","That's Me","1","11","348520","spotify:user:iabouhashish","2017-12-15T18:19:03Z"
"spotify:track:221UQLhvibWpAKp5MBNy3C","Orbit","Alice Phoebe Lou","Orbit","1","8","387367","spotify:user:iabouhashish","2017-12-15T18:19:03Z"
"spotify:track:2fpfApt0LZiOWybYfRVXTB","Dancing in the Moonlight (It's Caught Me in Its Spotlight) - Recorded at Spotify Studios NYC","alt-J","Spotify Singles","1","2","143966","spotify:user:iabouhashish","2017-12-15T18:19:03Z"
"spotify:track:2J5Go5skiXpGqyk9DvK9ay","Amsterdam","Klangkuenstler, Alice Phoebe Lou","That's Me","1","10","311413","spotify:user:iabouhashish","2017-12-16T13:51:26Z"
